mass_mjup,age_myr,t_int_k,req_rjup,metallicity_solar_dex,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1130w_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2550w_jy_10pc,f1065c_jy_10pc,f1140c_jy_10pc,f1550c_jy_10pc,f2300c_jy_10pc
5.237827573302386,34.5510729,823.29227224,1.2561115926257485,0.0,0.0010050209172502063,0.0007464628467057288,0.0015985860473480783,0.001629255712608309,0.0013599361172657821,0.0009759212780649777,0.0007158618702570581,0.0005225140174028824,0.00036247580234855583,0.0013072558826823278,0.0016498359955928097,0.0008961399262748009,0.0004432417491390054
5.237827573302386,43.754793799999995,769.56279568,1.2366586170760365,0.0,0.0007884385538949926,0.0005908815433927228,0.0013678663128105,0.0014157156220789386,0.001188510842236654,0.000865168229597414,0.0006407187460909592,0.0004666986382536335,0.00032357494934123743,0.001098816744435593,0.0014347684913843443,0.000794514762696959,0.00039590761213972544
5.237827573302386,55.4102033,718.45981031,1.2189544280618811,0.0,0.000608892337399321,0.0004627778421279799,0.0011627413733835,0.0012225538465567907,0.001031003548293964,0.0007632976038642033,0.0005713105799582661,0.00041557328920485096,0.0002878648882194879,0.0009155594737271221,0.001240070301454675,0.0007011084075987007,0.0003524882008437657
5.237827573302386,70.17038289999999,669.10841803,1.2029342160661334,0.0,0.00046714111038557277,0.00036003201466294245,0.0009872018170969251,0.0010544782163721528,0.0008924933481466914,0.000673162283624727,0.0005093888456085007,0.0003702173890959444,0.00025620818497457375,0.0007563656073411494,0.0010707396933036669,0.0006184429215784212,0.0003140110044063698
5.237827573302386,88.86238159999999,622.09513872,1.1885068974430706,0.0,0.00035179676758717164,0.0002758634966355087,0.0008233583952453361,0.0008963246339399606,0.0007615501008113337,0.0005892470799802415,0.0004511618104233638,0.00032848094821399314,0.0002271085894062676,0.0006110992079689452,0.0009113063546431148,0.0005418997256556166,0.00027875037482695433
5.237827573302386,112.533558,582.75356382,1.1754191701309238,0.0,0.00026707703162846596,0.00021487755054299776,0.0006851515587068891,0.0007609390369513734,0.0006503202177329894,0.0005163217916208972,0.0004003567754731617,0.00029302539340897476,0.00020244087410619497,0.0004997683175064038,0.0007744315803900498,0.0004755721819646245,0.00024894995495994895
5.237827573302386,142.510267,548.61668187,1.1629356504643877,0.0,0.00020498646624266084,0.0001697653904682435,0.0005737108219326482,0.0006486717796293503,0.0005591008338233199,0.00045516599307375875,0.0003569051500230245,0.0002629315669938363,0.0001816023264593978,0.0004137347476958766,0.0006605988520567843,0.00041998137119572237,0.00022379563109295605
5.237827573302386,180.47217700000002,512.95235642,1.1511931585352206,0.0,0.00015104470896418076,0.0001303006963582805,0.0004642203237017558,0.0005385812183490575,0.00046717541918813154,0.0003938242105020497,0.0003136375543679321,0.0002333985930196945,0.0001612575628521014,0.0003294918895105454,0.0005481663985374786,0.00036465533110475074,0.00019919737178749055
5.237827573302386,228.54638599999998,479.9092158,1.1402986397778772,0.0,0.00010708254113485302,9.653356225311541e-05,0.00036359712627553507,0.00043126438701623606,0.000377805903617895,0.0003316973142466752,0.0002695818608022219,0.0002040724740767961,0.00014119145309161334,0.0002536324990500909,0.0004392071997002908,0.00030862250724685,0.00017487630807644616
5.237827573302386,289.42661200000003,448.78810591,1.130118777317742,0.0,7.89111115085348e-05,7.49107878579586e-05,0.00028835245817323467,0.0003530744086657904,0.00031121940204171497,0.00028509246500161195,0.0002355919521015368,0.00018142893602382735,0.00012590206689759163,0.0002004903956295477,0.00036026784908055727,0.00026612452246350737,0.00015616931020565126
5.237827573302386,366.52412400000003,422.1164768,1.1205022516365468,0.0,5.9360030677142434e-05,5.940367435899337e-05,0.00022970824833970654,0.0002898379227145046,0.00025751596093843217,0.00024583351284016637,0.00020689730168935042,0.00016235203538665413,0.00011321083663062007,0.00015998868648626441,0.00029604191078128105,0.00023022570690783424,0.00014051943018706157
5.237827573302386,464.158883,396.5916143,1.1113762736669837,0.0,4.121685787538122e-05,4.374542343910459e-05,0.0001698441441983593,0.0002237675446188618,0.00020243422341365054,0.00020240804354542587,0.00017466654056657303,0.0001411443849833138,9.900342241956386e-05,0.0001196134323626597,0.00022855165089344693,0.00019025464080593885,0.0001231330190900512
5.237827573302386,587.801607,374.98114604,1.102503305824428,0.0,3.0236867492711725e-05,3.385595561746446e-05,0.00012845370585890537,0.00017562374605689887,0.00016316610706654244,0.0001710819812503107,0.00015083603467505875,0.00012517869557977988,8.83876826796015e-05,9.029319253732244e-05,0.00017958590462238295,0.00016164579784458665,0.0001100435641324507
5.237827573302386,744.3803009999999,352.89998694,1.0939287926201533,0.0,2.0612020262223735e-05,2.4848359213723867e-05,9.088265421813431e-05,0.00013101792965308122,0.00012459756067533656,0.0001378170644477687,0.00012551878038210578,0.0001081246776423545,7.712558795885816e-05,6.441113868382228e-05,0.00013404604189101496,0.0001309639939667286,9.608987668457587e-05
5.237827573302386,942.668455,338.78867979,1.0854400109242994,0.0,1.5780254267119378e-05,2.0013372219612815e-05,6.978897021837152e-05,0.00010602778686987776,0.00010272881346063808,0.00011800742531967595,0.00010986129214784973,9.719596628036953e-05,6.989694652724605e-05,5.006352910176251e-05,0.00010872230987062999,0.00011254676987685688,8.707692417837476e-05
5.237827573302386,1193.77664,324.59594264,1.0766075247020646,0.0,1.1876539478532296e-05,1.59410340227943e-05,5.207471743436218e-05,8.274420514767658e-05,8.351840811345327e-05,0.00010019221157903719,9.56477897541209e-05,8.703115791780271e-05,6.314107270436436e-05,3.796908197888118e-05,8.484144225675881e-05,9.594543829922003e-05,7.864803783861715e-05
5.237827573302386,1511.7750700000001,309.19679211,1.067600753426957,0.0,8.660779638340947e-06,1.2295504488799131e-05,3.750279483928714e-05,6.31170564013471e-05,6.68854904485499e-05,8.347159477757535e-05,8.172356260422004e-05,7.678458930034892e-05,5.626378435318503e-05,2.783904575845276e-05,6.466756595131551e-05,8.034589542120332e-05,7.005466942198717e-05
5.237827573302386,1914.48198,293.99090541,1.0586080923320091,0.0,5.939575028753227e-06,9.165625760449974e-06,2.503294067129867e-05,4.556352088053601e-05,5.190868128182399e-05,6.832996008842628e-05,6.893664616342843e-05,6.690467566285418e-05,4.9541396876394195e-05,1.9132102760270917e-05,4.672631051023424e-05,6.621168910133209e-05,6.163688014306435e-05
5.237827573302386,2424.46202,279.33243326,1.0496173774688078,0.0,4.1351420854833455e-06,6.932884430778774e-06,1.6727525556647553e-05,3.304375918162919e-05,4.083340497549026e-05,5.664600717827954e-05,5.8694831301661105e-05,5.853545974259114e-05,4.38269523733204e-05,1.3203138433610993e-05,3.387065745181717e-05,5.526542970569675e-05,5.44366666604667e-05
5.237827573302386,3070.29063,263.77088589,1.040759784857047,0.0,2.801990875584144e-06,5.131505759600588e-06,1.0488599393385134e-05,2.2906945176454187e-05,3.169183950944602e-05,4.661994352143737e-05,4.958419726925235e-05,5.069432184082486e-05,3.837962719525064e-05,8.624180804353823e-06,2.3443079194264244e-05,4.584995725738427e-05,4.758103930603116e-05
5.237827573302386,3888.15518,248.51385423,1.0322003549488055,0.0,1.8097741669150053e-06,3.697938368127372e-06,6.124608236575349e-06,1.5034756558130151e-05,2.4238329215317423e-05,3.829155992636441e-05,4.18613361967453e-05,4.3694673819587094e-05,3.342058040270514e-05,5.259114192231329e-06,1.53617485011722e-05,3.801000643645676e-05,4.134368775718664e-05
5.237827573302386,4923.882629999999,238.28515681,1.0235678440384939,0.0,1.2924052713554212e-06,2.8834023009942457e-06,3.910574158445422e-06,1.0608025143061963e-05,1.9917356825352193e-05,3.344699698655358e-05,3.722309071580794e-05,3.91844531018876e-05,3.0103842965518084e-05,3.4578637822155894e-06,1.0824061487641835e-05,3.344776283528615e-05,3.72156461744453e-05
5.237827573302386,6235.50734,226.80110408,1.0147820673781682,0.0,8.560110378147609e-07,2.1382411967554328e-06,2.1808539694256027e-06,6.76575414723554e-06,1.5871635164317193e-05,2.8929110946300954e-05,3.280351292276729e-05,3.4649560768167856e-05,2.668000482912303e-05,1.9935601548027e-06,6.891078776772195e-06,2.9211741924357696e-05,3.298687236282604e-05
5.237827573302386,7896.52287,214.17691306,1.006112675376266,0.0,5.312371238222936e-07,1.5171720337536443e-06,1.082506263917667e-06,3.95699119990014e-06,1.2306145453186002e-05,2.478858239088923e-05,2.866934895179696e-05,3.026301727053431e-05,2.3314210421079897e-05,1.0264616799289906e-06,4.021410158555995e-06,2.5325150512771716e-05,2.8848246481586862e-05
5.237827573302386,10000.0,200.34531482,0.9978147217031277,0.0,3.1249740027239014e-07,1.039124366379675e-06,5.023441094984506e-07,2.1983906304750035e-06,9.328256511444772e-06,2.0937764130410774e-05,2.4736613687380933e-05,2.6075927068166443e-05,2.0084448913332955e-05,4.950044199801774e-07,2.2284304833508845e-06,2.166333537336033e-05,2.4884065741450787e-05
12.570786175925727,1.0,2434.64555343,2.7668020723577467,0.0,,,,,,,,,,,,,
12.570786175925727,1.2663801700000001,2403.12822889,2.5797367967884517,0.0,,,,,,,,,,,,,
12.570786175925727,1.60371874,2369.03010466,2.4101060598248756,0.0,,,,,,,,,,,,,
12.570786175925727,2.03091762,2328.87393281,2.2544162781709844,0.0,,,,,,,,,,,,,
12.570786175925727,2.5719138100000003,2283.92105416,2.1127873397023444,0.0,,,,,,,,,,,,,
12.570786175925727,3.2570206600000002,2236.7027419,1.9846245733089019,0.0,,,,,,,,,,,,,
12.570786175925727,4.1246263800000005,2179.74106804,1.8693111208386954,0.0,,,,,,,,,,,,,
12.570786175925727,5.22334507,2103.03767464,1.7689408357158842,0.0,,,,,,,,,,,,,
12.570786175925727,6.61474064,2034.68530245,1.6824469883203717,0.0,,,,,,,,,,,,,
12.570786175925727,8.3767764,1962.13513977,1.6077231720332346,0.0,,,,,,,,,,,,,
12.570786175925727,10.6081836,1886.15212395,1.5444416414284117,0.0,,,,,,,,,,,,,
12.570786175925727,13.433993300000001,1816.97953662,1.4907804316566888,0.0,,,,,,,,,,,,,
12.570786175925727,17.0125428,1744.31644011,1.445214864768086,0.0,0.010466260519339042,0.007650953539131754,0.008082930974305229,0.00655032886121903,0.004929268283093293,0.0033410487998312317,0.002316466173408012,0.0017356022069278442,0.001190094312942274,0.007419037680835839,0.006571389275654223,0.0030715382724008293,0.0014696047128751014
12.570786175925727,21.5443469,1674.48778251,1.4066826874755218,0.0,0.008835987579281881,0.006561856198466722,0.0071595182106370045,0.005853441474429488,0.004409564626020929,0.0029792767199627868,0.0020652906301415397,0.0015452013172179704,0.0010607773740932357,0.006553809730543389,0.005875540208731644,0.002737057159655207,0.0013086283122150629
12.570786175925727,27.2833338,1610.72876359,1.3730957877384884,0.0,0.00757336479886601,0.005688418349607329,0.0063933615091833354,0.005279034113148667,0.003986168674969554,0.002688246240091618,0.0018641630124506812,0.00139321743828079,0.0009578107253198759,0.005831646105113561,0.005301932406359305,0.0024688336897200286,0.001180333224621804
12.570786175925727,34.5510729,1552.96117968,1.3425620390533206,0.0,0.00656344648705503,0.004965835543756395,0.005746357932352874,0.00479081115853948,0.0036295387043168547,0.0024465655437731298,0.0016978298420484053,0.001268012169698295,0.000872893573001608,0.005218732936599464,0.00481415701355876,0.0022462596049053723,0.0010746845467083995
12.570786175925727,43.754793799999995,1490.27071307,1.3138250515162537,0.0,0.005654812543947354,0.004266948927642979,0.0051301902868240495,0.004330218911799825,0.0032981787707311193,0.0022251061549480576,0.0015451320419078499,0.0011534163349304813,0.0007951424211522386,0.004628736184832975,0.004354026126053659,0.002042658055862233,0.0009779345189373425
12.570786175925727,55.4102033,1414.75343728,1.2879282972780173,0.0,0.004752975292673196,0.003547824371077615,0.004490897533230077,0.003859268088838327,0.0029643226468372644,0.0020044903557057724,0.001394185786068827,0.0010396580333925996,0.0007180228609448109,0.004015377682417697,0.0038835927589947585,0.0018401108205148252,0.0008819950993113092
12.570786175925727,70.17038289999999,1353.67640733,1.263597773037543,0.0,0.0040876433919657795,0.002999765131515303,0.003987080076106766,0.0034816770150258394,0.0026970094237869315,0.0018302427999796497,0.0012753368212552111,0.0009501579570700687,0.0006571970175088384,0.0035341044497056943,0.003505921200949781,0.001680383928232921,0.0008065658091556672
12.570786175925727,88.86238159999999,1289.55286868,1.2386310256392326,0.0,0.0034580722970096105,0.002490685616179372,0.003501579363262106,0.0031092781034593943,0.002431978324894039,0.0016589935099539917,0.001158371955855949,0.000861813580997517,0.0005969778476536264,0.0030699479827143153,0.0031332390795171744,0.0015235085475395285,0.000731935804066495
12.570786175925727,112.533558,1219.17475643,1.2130847877384883,0.0,0.0028666858365428037,0.002029961759310197,0.0030349961890092265,0.0027450317778488264,0.0021700654271034634,0.0014907053532313705,0.0010432795215310397,0.0007744773439036524,0.0005372974257878546,0.002628318263365381,0.0027683746685851986,0.0013693291175782664,0.0006579688842353836
12.570786175925727,142.510267,1142.09305607,1.187562683111397,0.0,0.0023154370416142776,0.0016076807242389362,0.0025869067979625584,0.0023873544116390336,0.001912156648932535,0.0013255568033585473,0.0009308203098618304,0.0006890776591099299,0.00047864516894106874,0.002208776010773935,0.002409406772064015,0.0012181454942234362,0.0005855058357310425
12.570786175925727,180.47217700000002,1061.9214796,1.162955793962961,0.0,0.001812614128149838,0.0012582434106316628,0.002183594753074303,0.00205291286548881,0.0016617360588759152,0.001162995716221513,0.0008204957781270784,0.0006054506052623199,0.0004210047539235036,0.0018294693285458431,0.00207398803541904,0.0010690667715855448,0.000514518700443553
12.570786175925727,228.54638599999998,982.27766425,1.13945008273653,0.0,0.0013941829417656766,0.0009711486542617671,0.0018257127230031905,0.0017529635769496727,0.0014319038208651983,0.0010140209950558535,0.0007203869464616818,0.0005298458848957185,0.0003686368410650729,0.001498540845154431,0.0017732389192184758,0.0009324179877918155,0.00045027864657554346
12.570786175925727,289.42661200000003,903.43688903,1.1173540271638784,0.0,0.0010251629466459654,0.0007238037364197772,0.0014955258152582458,0.0014690984902405795,0.0012109675118950453,0.0008705814939076136,0.0006232578292341849,0.00045655586448659,0.0003176592161097942,0.0011969506167274454,0.0014881679211153822,0.0008006413853627604,0.00038788040467660755
12.570786175925727,366.52412400000003,818.68411152,1.0980776721451353,0.0,0.0007194676856713657,0.0005175874014833684,0.0011920940767667573,0.001200052572970831,0.0009990706021321492,0.000734555534124858,0.0005313929480504438,0.00038775427417098363,0.00026964675600021096,0.0009253040452895652,0.0012174034458036411,0.0006759854171796863,0.0003294030105428582
