age_myr,mass_mjup,req_rjup,t_int_k,metallicity_solar_dex,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2550w_jy_10pc
125.89254117941661,0.5002699466154767,1.003,243.609,0.8,1.6511566451500287e-06,3.4789378691785654e-06,4.462243381654298e-06,9.988118539769665e-06,4.50243482649525e-05,5.4816552516827305e-05,5.411766098069677e-05,4.561693648733431e-05
158.48931924611108,0.5002699466154767,0.987,234.126,0.8,1.1423213049533932e-06,2.520267695299611e-06,2.6641167561728073e-06,6.478637611256159e-06,3.6095032322339527e-05,4.559442244024389e-05,4.7570642560252714e-05,4.160314053465907e-05
199.52623149688827,0.5002699466154767,0.971,224.37,0.8,7.687555722098751e-07,1.7760151768194443e-06,1.4912596055382186e-06,3.976341611020627e-06,2.7889930693873582e-05,3.655204828317445e-05,4.1432297620795175e-05,3.794251511885629e-05
251.1886431509582,0.5002699466154767,0.955,214.49,0.8,5.269728937697486e-07,1.2174374937109719e-06,7.8986569840589e-07,2.330685573364385e-06,2.0962710422096456e-05,2.87681357060044e-05,3.510257837516987e-05,3.335232513467094e-05
316.22776601683796,0.5002699466154767,0.939,204.212,0.8,3.645761687446867e-07,8.193070137527687e-07,4.0323038834527326e-07,1.3046189663857047e-06,1.5186141250405427e-05,2.1622789414855513e-05,2.8929372774208644e-05,2.8518463019964245e-05
1.0,0.06292703731012286,1.256,274.47,-0.4,9.767609232846427e-06,1.4908936763910942e-05,2.7640968375861896e-05,4.1255674124334754e-05,7.752601038664757e-05,8.687838091810675e-05,9.579415650511655e-05,8.074694792722752e-05
1.258925411794166,0.06292703731012286,1.222,270.675,-0.4,8.58594845127725e-06,1.2866092597269455e-05,2.3418186161423525e-05,3.560276174296577e-05,6.814710876992808e-05,7.707467794762237e-05,8.577071248022478e-05,7.296693699912115e-05
1.584893192461114,0.06292703731012286,1.186,266.256,-0.4,7.409489325685307e-06,1.1001367504817162e-05,1.9478398834009972e-05,3.0163635767756643e-05,5.88094929607903e-05,6.712923819996988e-05,7.679607387087806e-05,6.593653421838408e-05
1.9952623149688788,0.06292703731012286,1.149,261.106,-0.4,6.2199698094554e-06,9.15053892309312e-06,1.575989261915846e-05,2.5089019436356726e-05,5.028603983239792e-05,5.73999770461012e-05,6.750547813670973e-05,5.903724950159634e-05
2.5118864315095824,0.06292703731012286,1.111,255.084,-0.4,5.079117696783952e-06,7.541307899431064e-06,1.2518527683620386e-05,2.0299422740362928e-05,4.182610612481441e-05,4.863083412449791e-05,5.8794813579650366e-05,5.237525082952624e-05
3.1622776601683795,0.06292703731012286,1.073,248.028,-0.4,3.997498198619683e-06,6.045701112226113e-06,9.762324827106167e-06,1.6273601910381964e-05,3.4470488260038365e-05,4.08236393585781e-05,5.027348798221942e-05,4.603902480381902e-05
3.981071705534969,0.06292703731012286,1.037,239.903,-0.4,3.0324124896924425e-06,4.802271092145187e-06,7.40548069399339e-06,1.2690644776384693e-05,2.7889930693873582e-05,3.364431718894912e-05,4.2987186114204025e-05,4.0098314321211286e-05
5.011872336272725,0.06292703731012286,1.002,231.031,-0.4,2.2376300036403693e-06,3.744955596550227e-06,5.515098254960389e-06,9.626838540026675e-06,2.2153759414647177e-05,2.722147906823552e-05,3.641992253271763e-05,3.4924171792389464e-05
6.30957344480193,0.06292703731012286,0.969,221.905,-0.4,1.6061580425905764e-06,2.867125297752176e-06,3.958706043211215e-06,7.235752243700836e-06,1.743602307321621e-05,2.182286262197129e-05,3.057306767835267e-05,3.0138811055360444e-05
7.943282347242822,0.06292703731012286,0.937,212.946,-0.4,1.163558643616272e-06,2.195061399548493e-06,2.789672710729296e-06,5.241839123530193e-06,1.3348960102880716e-05,1.7175592145717077e-05,2.49654281044959e-05,2.5300325922243565e-05
10.0,0.06292703731012286,0.908,204.4,-0.4,8.50723200272809e-07,1.6651243535096583e-06,1.894755838940369e-06,3.7625621986328497e-06,1.0033384024660752e-05,1.3394043921296946e-05,2.0386328483551748e-05,2.104389449921197e-05
1.0,0.03146351865506143,1.042,214.579,0.4,5.940025053307075e-07,2.1156638855214903e-06,2.4521851273197058e-06,5.908587725724495e-06,2.814799304527059e-05,3.6216937090232045e-05,4.2593077223004104e-05,4.0098314321211286e-05
1.258925411794166,0.03146351865506143,1.016,212.079,0.4,5.221415772396504e-07,1.8597161934193081e-06,2.0396387489413173e-06,5.0522366844260146e-06,2.497166125691454e-05,3.242736938672007e-05,3.920477968956392e-05,3.690847624498302e-05
1.584893192461114,0.03146351865506143,0.988,209.244,0.4,4.5059698005502885e-07,1.6048951798557123e-06,1.6502633475737473e-06,4.202267437141445e-06,2.1950652527501296e-05,2.87681357060044e-05,3.510257837516987e-05,3.366093039953455e-05
1.9952623149688788,0.03146351865506143,0.957,206.06,0.4,3.8529047857141744e-07,1.3597111931958625e-06,1.2988328195960593e-06,3.4314975089039548e-06,1.8769272302364416e-05,2.4826283973530803e-05,3.142961185707022e-05,3.0417682040542442e-05
2.5118864315095824,0.03146351865506143,0.927,202.637,0.4,3.264286558530555e-07,1.1414231399104712e-06,1.0035829029869817e-06,2.7257353587084505e-06,1.590184203803292e-05,2.1424550489928063e-05,2.762733651761966e-05,2.698522949452631e-05
1.0,0.31463518655061434,1.263,499.25,0.0,0.0002740237950419507,0.0002497161742184134,0.0005315611766268725,0.0004914549208639559,0.0005413117261078062,0.00047743221369071884,0.0003778670452958527,0.00026492693548173414
1.258925411794166,0.31463518655061434,1.248,481.181,0.0,0.00022171152884574045,0.0002115663885521486,0.00045035320113111796,0.00042803934217725215,0.00048467144673576177,0.0004354233539436234,0.0003446188411452081,0.0002416162367966853
1.584893192461114,0.31463518655061434,1.233,462.393,0.0,0.00017774126907577474,0.00017924484429210152,0.00037805349215049613,0.00036600219330082547,0.0004299791878347678,0.0003934700846375542,0.0003142961185707021,0.00022239556168812203
1.9952623149688788,0.31463518655061434,1.218,443.726,0.0,0.0001386079935079055,0.00014502626846560714,0.000308711817120649,0.00031008709180004506,0.00037449621704296887,0.0003490693511432919,0.00028140967051720403,0.0002009676322776473
2.5118864315095824,0.31463518655061434,1.203,424.888,0.0,0.00010514491559488777,0.0001120589819722517,0.0002452185127319706,0.0002555545913259526,0.00032318220152796536,0.0003096789734849611,0.000249654281044959,0.00017665507392624117
